post_id,candidato,tema,polarizacion_consenso,umap_x,umap_y
1pizuu1,kast,moral,0.385,-0.3517058,2.9100308
1pf3am1,kast,democracia,0.45,5.1003084,0.2512553
1p1huxa,kast,identidad,0.8775,4.203334,-0.6781093
1p685ly,kast,campana_electoral,0.45,-3.6472967,1.3200138
1pirpul,kast,campana_electoral,0.2,-2.9370306,1.4717041
1n6qj2d,kast,identidad,0.2,0.52768785,2.5618029
1pfxtyg,kast,democracia,0.54,2.2918715,-0.80460703
1ogy8dt,kast,democracia,0.2,-1.6192887,-0.30390802
1pnieic,kast,campana_electoral,0.45,5.141377,-0.65853465
1nsqp17,kast,seguridad,0.45,0.7007585,1.9520493
1oyzrkp,kast,seguridad,0.45,0.12584962,4.7341323
1p7d3wv,kast,seguridad,0.25,3.5280073,1.8147253
1nei1ws,kast,democracia,0.1,-3.0316746,3.462522
1oqnnlr,kast,identidad,0.2,-2.085866,-2.1276224
1mvhml4,kast,democracia,0.6,2.349762,-0.85425466
1ogn25h,kast,economia,0.45,2.5326383,7.119248
1pirpul,kast,moral,0.4,-0.4375107,4.1447563
1onhs2n,kast,medios_fakenews,0.2,-1.8400621,4.364004
1p8jgq5,kast,campana_electoral,0.3,3.611873,1.4950938
1n6thgd,kast,economia,0.6,-1.2748318,5.7589693
1pj8fwg,kast,campana_electoral,0.65,-5.6768427,0.7571632
1pijcbm,kast,democracia,0.2,-0.039575245,-4.6144447
1mj42es,kast,moral,0.3,-5.8002763,0.93496704
1mvhml4,kast,campana_electoral,0.65,-3.9559014,-1.1247677
1p0er27,kast,identidad,0.65,0.60728014,-0.49075454
1n9gm4a,kast,democracia,0.5,3.064357,0.34457928
1or2hce,kast,economia,0.55,-5.9232135,0.63556796
1pmsfqi,kast,identidad,0.1725,0.72664356,-0.09020138
1pe2hi2,kast,democracia,0.3,0.07065793,-4.2935863
1nt39bx,kast,seguridad,0.36,2.3095336,-0.7965793
1ot9qed,kast,democracia,0.35,6.5273147,1.5948744
1p16fsy,kast,economia,0.3,3.2890806,2.348256
1p2hq90,kast,campana_electoral,0.45,-2.0606892,0.44604167
1pifmnq,kast,identidad,0.45,0.536239,-2.195551
1my7qns,kast,democracia,0.55,-0.66064173,5.2031517
1qij81e,kast,campana_electoral,0.45,-2.3374028,0.28358564
1op9gc7,kast,campana_electoral,0.2,5.5746193,-1.1643549
1p0c91u,kast,campana_electoral,0.25,-2.084713,11.864859
1pkzyp1,kast,religion_valvores,0.55,1.3469644,5.9463234
1ow6v1s,kast,economia,0.6,-1.0842028,-0.27522326
1p89unk,kast,democracia,0.1,-6.0758305,6.694271
1oubrpb,kast,democracia,0.6,7.164846,-3.723638
1o1akrz,kast,democracia,0.45,3.7748692,-5.101184
1pkzyp1,kast,seguridad,0.6,-1.2646223,-1.1068679
1p1yvgk,kast,campana_electoral,0.4,-0.9711772,0.61508065
1pf3am1,kast,campana_electoral,0.35,-0.0004729704,4.067252
1onlisl,kast,identidad,0.5,-1.9638839,-2.2017133
1p3z0z5,kast,medios_fakenews,0.55,-2.1100795,5.37204
1nngi64,kast,identidad,0.1,-1.9524239,11.916949
1oyzrkp,kast,democracia,0.3,6.374722,1.2857851
1pmrn1l,kast,identidad,0.3,1.258441,0.6340717
1pirnbn,kast,identidad,0.725,4.7162604,0.7188927
1pizuu1,kast,economia,0.25,2.964984,1.0455078
1o5nt41,kast,democracia,0.6,-1.6777816,4.4932384
1o6vnl2,kast,seguridad,0.55,1.7029557,1.4957913
1nc7fmf,kast,venezuela_latam,0.4725,-1.3011754,5.6295547
1qhwj92,kast,democracia,0.42,0.19129536,0.92773986
1oyzr2e,kast,campana_electoral,0.6075,-4.574267,4.7569733
1psxedk,kast,moral,0.65,-1.1550759,1.8248694
1p6dnap,kast,democracia,0.65,-1.328133,3.6119602
1oz1qrl,kast,democracia,0.4,2.2594156,-6.899889
1pt8ugq,kast,seguridad,0.45,-2.0314178,11.683915
1nno6ng,kast,identidad,0.5,0.18425968,-1.263787
1oj69mr,kast,religion_valvores,0.65,-1.5192968,3.9349453
1p75kib,kast,pinochet_ddhh,0.25,-1.1677521,5.830283
1ov32g4,kast,identidad,0.3,-3.3983474,-0.39405206
1pv1o26,kast,economia,0.6,2.5437634,6.734965
1pk643n,kast,economia,0.45,1.9320258,1.8857286
1p0r06l,kast,identidad,0.3,-2.271248,-2.3419569
1q00d11,kast,religion_valvores,0.23,-3.0000384,3.4983299
1oz2z5x,kast,campana_electoral,0.4,3.5971038,0.62073547
1p8fnl7,kast,campana_electoral,0.72,-4.781258,5.0544605
1mx5ylf,kast,seguridad,0.435,3.464131,-1.9464824
1p78tm1,kast,democracia,0.3,-2.9594257,3.4977794
1p77rvw,kast,democracia,0.45,-1.9167323,1.2625756
1od9th6,kast,democracia,0.66,2.3233747,-0.7582186
1nvz4e8,kast,democracia,0.6,-0.9873692,1.0061717
1ppf0hc,kast,democracia,0.56,-1.7121754,0.60934854
1mtgscm,kast,campana_electoral,0.25,-6.5662594,2.1976843
1pptqgo,kast,venezuela_latam,0.48,2.216961,-0.7573311
1od9th6,kast,identidad,0.4,2.5884464,2.8759217
1ozi7gj,kast,campana_electoral,0.66,2.0553846,-0.9402737
1n1q27w,kast,campana_electoral,0.2,1.37249,3.427671
1oysbv9,kast,democracia,0.5,1.9743867,3.2333794
1ne6i91,kast,campana_electoral,0.45,4.613475,13.022551
1p17x3u,kast,democracia,0.5,6.599424,1.2570238
1og8zlh,kast,medios_fakenews,0.5,-2.0263233,11.845073
1mz17xp,kast,economia,0.25,-1.632034,4.4856825
1pl1jzm,kast,migracion,0.65,0.6717079,3.915054
1pju4lr,kast,economia,0.65,-1.2558185,5.6081905
1nw8ejr,kast,identidad,0.65,2.6819074,2.8821402
1p8z58y,kast,democracia,0.65,1.9372797,3.1393354
1od9th6,kast,democracia,0.55,-4.624957,0.8797183
1oyzrkp,kast,identidad,0.45,-2.1619225,-1.9840624
1oyqspo,kast,democracia,0.48,0.34817392,-4.6104517
1pf3am1,kast,moral,1.0,-5.7705894,0.86696166
1pmfg12,kast,identidad,0.4,2.919732,1.5302994
1npv24s,kast,seguridad,0.5,2.0218797,1.8394115
1pl31pr,kast,democracia,0.15,2.73746,4.0811987
1p751vo,kast,pinochet_ddhh,0.9425,3.2124043,-2.4650438
1o8d9li,kast,campana_electoral,0.35,-4.197256,-1.1530892
1nf40n6,kast,democracia,0.25,0.4477657,2.9594595
1qi4hzy,kast,identidad,0.4,-0.8980475,-1.8728352
1pl20wa,kast,campana_electoral,0.4,-3.8247714,-1.1848081
1ngubsu,kast,identidad,0.25,-5.851616,0.62491393
1pmqudt,kast,medios_fakenews,0.25,-2.4176404,5.599586
1pmyvdg,kast,moral,0.66,3.2252223,1.8381935
1p3uvbs,kast,campana_electoral,0.5,0.41985273,3.030158
1pmqw1f,kast,campana_electoral,0.55,3.5684352,3.9145358
1p1trax,kast,campana_electoral,0.45,1.3568668,5.168982
1o474z3,kast,democracia,0.4,2.617944,-6.9815445
1pj05dc,kast,campana_electoral,0.2,-1.9058429,12.678083
1p4oaxo,kast,democracia,0.3,0.2830288,-4.588128
1pamnhx,kast,economia,0.35,3.1468494,7.145751
1pglvok,kast,democracia,0.15,-1.4394706,3.270774
1p1exmr,kast,democracia,0.54,2.371926,-0.92823064
1p0gmkj,kast,democracia,0.45,-1.2598991,4.247259
1ox62r9,kast,democracia,0.4,6.2483892,0.17933904
1nguxew,kast,seguridad,0.4,3.4009135,1.5022763
1ojbm3e,kast,campana_electoral,0.3,-3.1198761,3.7528079
1p9wvk3,kast,seguridad,0.345,-0.44626427,2.5694156
1o0s42m,kast,venezuela_latam,0.5,0.7840583,3.9110606
1p6ry4b,kast,identidad,0.675,5.76486,-1.5046273
1p3z0z5,kast,campana_electoral,0.25,-4.590284,4.909868
1oz2z5x,kast,venezuela_latam,0.9425,2.306719,3.2965443
1pfxtyg,kast,identidad,0.3,-1.8496642,0.22694227
1o5nt41,kast,democracia,0.55,-0.26231045,-2.4824088
1o2s6am,kast,seguridad,0.78,4.5710936,0.019518746
1okcu12,kast,democracia,0.2,2.6454642,-6.218343
1nw8ejr,kast,campana_electoral,0.54,-3.9069128,-0.7452276
1mjrebr,kast,seguridad,0.4,6.8167286,1.2175856
1p1s27r,kast,seguridad,0.65,-2.3482559,1.92101
1pmqw1f,kast,seguridad,0.4,-2.1949282,3.9799933
1o52not,kast,economia,0.55,-4.8005915,4.610126
1oz2m6o,kast,democracia,0.35,-1.861873,-0.27979624
1or3vmc,kast,religion_valvores,0.5,2.474677,3.9059403
1ov4fyd,kast,seguridad,0.3,-4.562301,2.6902223
1ocxx6v,kast,campana_electoral,0.2,-1.3672395,0.110922664
1pppjra,kast,religion_valvores,0.25,1.4609447,5.991728
1p1huxa,kast,democracia,0.25,2.7447248,5.5554013
1pmqnl6,kast,campana_electoral,0.3,-3.7488258,-0.7055004
1p1exmr,kast,democracia,0.5,1.8797939,-7.071106
1pmyvdg,kast,democracia,1.0,6.4900327,1.5513877
1p16fsy,kast,identidad,0.3,-2.2435625,-0.47334665
1pk643n,kast,economia,0.25,3.5028656,1.8171325
1mxafrf,kast,economia,0.45,1.1827279,5.9417124
1pmrn1l,kast,identidad,0.25,0.7337763,-0.5456708
1ozr3vo,kast,identidad,0.6,0.82401574,-0.022441141
1pmrg54,kast,identidad,0.35,0.50620383,-2.225709
1p5ify0,kast,democracia,0.6,-2.2176547,1.9670634
1ozr3vo,kast,seguridad,0.5,3.4612913,0.51783216
1p5piot,kast,economia,0.5,2.6242924,7.2462907
1p0fohd,kast,campana_electoral,0.1,-3.8805442,-0.84766716
1onapzx,kast,economia,0.55,2.535319,7.536567
1od9th6,kast,identidad,0.56,4.532128,-0.95653075
1npv24s,kast,seguridad,0.5075,-1.7332908,2.062262
1mz14t6,kast,democracia,0.45,-7.055635,6.582
1oywiki,kast,economia,0.6325,2.4197917,1.557759
1oqftsg,kast,democracia,0.2,-7.0206523,6.539835
1n6thgd,kast,venezuela_latam,0.25,0.6702361,3.708752
1p685ly,kast,campana_electoral,0.78,2.1742854,-0.20179878
1pptqgo,kast,venezuela_latam,0.25,2.1720428,3.7127697
1p77rvw,kast,democracia,0.4,-0.62615466,2.6875162
1n9c554,kast,medios_fakenews,0.25,0.3779966,2.9981997
1pe2hi2,kast,identidad,0.25,0.41177532,3.008354
1o2s6am,kast,economia,0.35,2.690024,7.3116755
1nfzkbx,kast,economia,0.3,6.404279,-3.8768654
1pf3am1,kast,identidad,0.4,3.4957294,-2.7079222
1pmyvdg,kast,democracia,0.87,-1.6242757,-1.5140826
1pmve6s,kast,economia,0.3,-0.4087677,2.6492944
1n1r9yg,kast,economia,0.25,0.47911367,5.4295683
1obuwsk,kast,campana_electoral,0.7425,2.2347374,-0.7715849
1pp7dle,kast,democracia,0.65,5.7769127,1.3078759
1p7f3zy,kast,economia,0.4,2.436802,7.178325
1oa15qu,kast,economia,0.45,-0.08410488,-4.5369616
1nvdn5m,kast,identidad,0.5,2.0886803,1.1994833
1prfu7j,kast,democracia,0.9425,5.574031,-1.1105217
1p1dns0,kast,identidad,0.65,-1.8059391,-1.6420764
1plyaag,kast,identidad,0.35,0.08791742,0.30948767
1pk511u,kast,economia,0.25,3.4967341,0.49710646
1oz3dcb,kast,economia,0.2,-3.0266001,-2.8994994
1pf3am1,kast,pinochet_ddhh,0.45,3.259762,-2.4912703
1on8x1l,kast,democracia,0.35,2.755471,-6.806211
1od9th6,kast,democracia,0.55,-1.3969095,3.0022051
1p4pkd7,kast,religion_valvores,0.2,2.0764909,1.658973
1pnx4z5,kast,democracia,0.75,-2.409789,-2.2633545
1oi8xvh,kast,campana_electoral,0.15,-3.3537655,-1.1713696
1obuwsk,kast,identidad,0.45,-5.547437,0.9269943
1pe2hi2,kast,campana_electoral,0.15,-6.706264,3.1315286
1pf3am1,kast,identidad,0.7,0.68271494,1.7691747
1pazggb,kast,identidad,0.3,-0.955815,-1.4458338
1nrbick,kast,identidad,0.3,-0.7340017,-2.0556462
1owo9pd,kast,democracia,0.1,-6.7562222,6.645813
1qi3nw6,kast,campana_electoral,0.725,-4.284311,5.0303974
1ot2eqj,kast,identidad,0.35,3.0935223,1.0441245
1p8z58y,kast,identidad,0.35,-3.4155188,-0.24014585
1pirq5c,kast,democracia,0.6325,6.169407,-4.2403407
1p93d1j,kast,economia,0.3,2.5268157,2.7050157
1oje32r,kast,democracia,0.45,-1.5688846,3.4679399
1p4yiav,kast,migracion,0.2,3.8473344,3.423999
1ozc8cy,kast,moral,0.48,-1.0089178,0.8668458
1oz4n1h,kast,identidad,0.55,1.3823942,2.6387346
1nei1ws,kast,democracia,0.25,2.469576,4.044468
1pmqnl6,kast,identidad,0.4,-0.14228898,2.2719042
1pd7oce,kast,democracia,0.35,-0.6928655,0.0741395
1mvhml4,kast,democracia,0.6,5.9672484,0.87889457
1nf40n6,kast,identidad,0.2,0.09585802,-2.2527494
1oje32r,kast,campana_electoral,0.4,-4.561473,5.098843
1ogls70,kast,economia,0.2,3.5054805,1.7671063
1p15wos,kast,campana_electoral,0.45,5.3948345,-0.88495725
1pwdyma,kast,identidad,0.4,-3.6909404,-0.77994126
1mylz39,kast,identidad,0.77,3.5493906,2.1094007
1pd5qyw,kast,economia,0.45,2.48419,7.3222837
1od9th6,kast,campana_electoral,0.3,-6.589382,2.156646
1pmsj8x,kast,democracia,0.5,6.6003675,1.3898978
1o9uizg,kast,democracia,0.6,-4.5520296,5.153901
1pousb9,kast,identidad,0.5,-0.4326128,-0.8895864
1p5t6u5,kast,campana_electoral,0.2,2.8818605,-2.0857608
1pkr95y,kast,identidad,0.3,3.2916634,1.4186525
1ov4fyd,kast,democracia,0.2,3.4440615,-6.411024
1pn7j5t,kast,identidad,0.45,-0.57550293,2.7582333
1nfg06h,kast,pinochet_ddhh,0.5,3.2131262,-2.5275283
1mokdp5,kast,campana_electoral,0.6525,0.27926627,2.0212207
1pob83o,kast,moral,0.65,2.559211,3.9737265
1od9th6,kast,identidad,0.5,-1.859291,0.41833672
1ozm1a8,kast,economia,0.2,1.236837,3.4487157
1n9kerl,kast,medios_fakenews,0.675,-2.4972816,5.7021084
1pd9nic,kast,identidad,0.15,3.3778102,0.46604413
1pmkcw7,kast,moral,0.55,-0.6015734,1.3994186
1p1ciuo,kast,identidad,0.4,1.2949069,4.4721093
1od9th6,kast,democracia,0.1,6.6170664,1.2905097
1plyaag,kast,religion_valvores,0.45,0.36273026,4.147724
1oyzrkp,kast,democracia,0.5,2.8943734,4.9471393
1pj5fvd,kast,economia,0.4,-1.5454483,4.405864
1puneqm,kast,campana_electoral,0.42,-4.4531984,2.593278
1mp9myr,kast,identidad,0.6,2.3158789,-0.7554318
1op9gc7,kast,campana_electoral,0.3,8.106814,-0.46264926
1p34czb,kast,campana_electoral,0.65,-0.24331,2.6730893
1pd37do,kast,venezuela_latam,0.8775,2.3519723,-0.85042816
1ol4b8d,kast,democracia,0.35,-6.9798865,3.6839197
1p0f5o7,kast,identidad,0.3,4.335181,-0.8879637
1p685ly,kast,campana_electoral,0.35,-3.5269215,-0.25510895
1po4b8a,kast,democracia,0.25,6.252474,0.033054378
1pq2b0d,kast,economia,0.35,0.18613869,3.649437
1pkzyp1,kast,venezuela_latam,0.2,0.7754931,3.873516
1mx5ylf,kast,seguridad,0.35,2.3692966,1.8586851
1pjvw2h,kast,economia,0.5,2.6422093,7.3099265
1pu0qip,kast,campana_electoral,0.65,2.0130272,1.1949359
1p89unk,kast,democracia,0.15,5.2495995,-1.0992074
1pfyyqn,kast,campana_electoral,0.4,-6.997762,3.6598585
1pqxu5p,kast,identidad,0.45,2.794283,1.5293819
1p1q8wy,kast,democracia,0.1,-0.43299654,2.7484396
1pfwhln,kast,identidad,0.45,0.4894894,-2.2633526
1okt2k1,kast,seguridad,0.3,0.97733355,3.0141828
1p2yzfj,kast,economia,0.35,-0.72464406,3.632922
1p751vo,kast,identidad,0.5,4.527082,0.43011966
1ploa2a,kast,seguridad,0.4,-1.797694,0.5736437
1pmfg12,kast,identidad,0.55,-0.3663087,-0.91290057
1pmw62m,kast,economia,0.35,-1.2705963,-1.4080673
1ow9gyq,kast,democracia,0.15,3.2259138,-7.0782833
1ntqh4w,kast,migracion,0.35,-2.7654393,2.1750255
1oyss6o,kast,seguridad,0.5,3.2492027,-2.51604
1ozllak,kast,campana_electoral,0.65,3.216597,3.7407258
1mz17xp,kast,identidad,0.35,0.5352486,-2.241506
1mq1u2l,kast,campana_electoral,0.35,1.5985247,4.875647
1pk53rc,kast,seguridad,0.4,3.0912786,0.04260376
1own0rl,kast,campana_electoral,0.45,3.2614746,-2.5370665
1oyzrkp,kast,campana_electoral,0.48,2.7311552,-0.6523492
1p7d91f,kast,campana_electoral,0.35,-2.241401,2.8545268
1ner93l,kast,democracia,0.5,1.4309844,5.7225633
1pmqgzi,kast,campana_electoral,0.55,3.616557,3.9616458
1n8aose,kast,medios_fakenews,0.3,-3.728277,-0.64987856
1ozm1a8,kast,seguridad,1.0,0.4007222,4.206726
1oje32r,kast,democracia,0.65,6.175083,0.8054571
1p8f2lc,kast,economia,0.45,2.7978075,7.374258
1p78tm1,kast,democracia,0.2,-0.11181403,-4.41375
1oh1etq,kast,economia,0.65,2.5696547,7.328724
1pinfxl,kast,seguridad,0.5,-0.5691832,4.165894
1p16rvs,kast,democracia,0.15,0.613815,3.6025012
1obj56f,kast,democracia,0.3,0.16516063,-5.641583
1plyaag,kast,venezuela_latam,0.1,-1.9262098,11.788287
1peyyni,kast,economia,0.81,2.5568526,7.2084846
1p78tm1,kast,identidad,0.36,0.69779867,-0.58011305
1pk53rc,kast,medios_fakenews,0.35,-3.4301202,1.5202008
1onhs2n,kast,democracia,0.3,6.263749,1.1328964
1pamnhx,kast,pinochet_ddhh,0.65,2.0834348,1.6987575
1p4yf44,kast,democracia,0.45,2.629842,-5.540337
1n1nhpj,kast,economia,0.8775,-1.7286663,6.904413
1p4pkd7,kast,democracia,0.5,5.0571203,0.26796812
1o0s42m,kast,campana_electoral,0.5,5.664112,-1.3607541
1pfyd72,kast,campana_electoral,0.5,-3.8115797,1.3256534
1pmsfqi,kast,identidad,0.25,-1.1286786,-2.0612051
1ndr64f,kast,seguridad,0.5,0.6901054,3.1171393
1oujhne,kast,seguridad,0.49,-0.38392708,-0.86633444
1p6dnap,kast,identidad,0.81,-0.8284266,-1.8028877
1pmqgzi,kast,campana_electoral,0.55,-4.03316,-1.016738
1mxhhqp,kast,identidad,0.3,1.6768196,4.897851
1p7d91f,kast,campana_electoral,0.725,1.3296818,1.6534692
1ok2i5j,kast,economia,0.3,0.12813012,5.3530917
1ozr3vo,kast,economia,0.4,1.365101,3.4558237
1p5piot,kast,campana_electoral,0.3,1.2228173,0.5820712
1p1exmr,kast,democracia,0.45,2.641298,-5.1419425
1o594w6,kast,democracia,0.3,3.3366733,-7.156819
1oyzrkp,kast,campana_electoral,0.3,-1.834479,0.40317577
1ompujv,kast,economia,0.6,2.028512,1.5917147
1qepe2l,kast,democracia,0.5,-1.7453969,-0.21310678
1mymdps,kast,moral,0.65,-1.2134337,3.805206
1pmqfw4,kast,identidad,0.45,0.0012320932,0.43875003
1ni2gfz,kast,identidad,0.45,0.48900202,-2.100047
1oz2z5x,kast,democracia,0.3,-0.3750057,2.3544981
1p7gkuk,kast,campana_electoral,0.3,-4.59364,5.0203347
1o8pjnl,kast,campana_electoral,0.25,5.4337034,-0.92927825
1pip5zk,kast,religion_valvores,0.35,1.3906517,5.984778
1pk8kwd,kast,campana_electoral,0.5,5.2863145,-1.0523723
1p0pwyi,kast,economia,0.65,-0.16814733,3.5860608
1pomp78,kast,campana_electoral,0.5,-4.0520277,-1.1452887
1p79ehy,kast,identidad,0.55,-0.21643034,2.3140495
1oqftsg,kast,economia,0.1,2.490317,7.1752353
1pca9qu,kast,campana_electoral,0.7975,6.213943,-0.1311292
1pd9nic,kast,venezuela_latam,0.675,-0.39945656,1.2714428
1mj42es,kast,medios_fakenews,0.15,-2.4972293,4.6098294
1oqfvuz,kast,democracia,0.45,6.3165755,-4.163152
1p40bf8,kast,pinochet_ddhh,0.6,-6.92469,6.4911866
1n8mpeg,kast,identidad,0.5,0.49191785,-2.209731
1oh1etq,kast,seguridad,0.6,-2.9660394,3.492184
1owxbmq,kast,identidad,0.65,-1.7920766,1.0627685
1po8eml,kast,economia,0.65,2.6742406,7.44794
1p3n5tm,kast,campana_electoral,0.6,2.4391909,-1.0937629
1pk511u,kast,campana_electoral,0.1,-4.418814,5.116554
1nn4743,kast,economia,0.4,2.8436294,7.1326456
1p5274h,kast,democracia,0.9425,6.244578,-4.0213246
1nefovy,kast,seguridad,0.25,3.1334548,2.36608
1nd4ghg,kast,campana_electoral,0.5,3.0739176,-2.6669016
1mwgye6,kast,venezuela_latam,0.5,3.5600734,2.1936545
1pim245,kast,seguridad,0.45,1.2386332,0.5453202
1pdxls8,kast,campana_electoral,0.45,-4.055605,-0.7983081
1n8oibz,kast,religion_valvores,0.65,2.273378,3.9910147
1pl20wa,kast,identidad,0.5,0.44311735,-2.0688539
1p5274h,kast,campana_electoral,0.4,-3.4919667,-0.2609493
1pde2af,kast,campana_electoral,0.87,0.76330954,2.1057272
1pf3am1,kast,campana_electoral,0.25,3.5763516,3.9390955
1p4yf44,kast,democracia,0.25,2.6022491,-7.140126
1oh1etq,kast,economia,0.3,-1.5400051,4.3059464
1pa4iw4,kast,campana_electoral,0.2025,2.479975,3.841571
1ow6d1w,kast,identidad,0.4,-0.104677014,-0.13061698
1p7d3wv,kast,venezuela_latam,0.8525,-0.5885784,1.1984121
1p1me6h,kast,economia,0.2,0.80532545,2.8914685
1p33220,kast,democracia,0.6,-1.4125867,3.0698862
1oz1hf1,kast,democracia,0.5,-0.6465147,5.2146087
1ngsh7p,kast,democracia,0.87,6.8261657,1.4580201
1p89unk,kast,seguridad,0.36,2.2656076,-0.82480603
1ob5wvt,kast,democracia,0.3,9.746502,-6.7833323
1oyzrkp,kast,identidad,0.4,-1.8731875,-1.317358
1p16rvs,kast,identidad,0.4,-0.2800607,-2.5258186
1panpii,kast,economia,0.7,-0.9116699,3.9850166
1mz17xp,kast,campana_electoral,0.35,2.5581691,1.6453384
1pu8bzz,kast,campana_electoral,0.3,-6.043733,0.50774544
1peg7ex,kast,economia,0.5,0.59302986,5.3876305
1ok2i5j,kast,democracia,0.2,3.387387,0.5611396
1mzcsnh,kast,religion_valvores,0.3,-2.6158552,2.112014
1pe2hi2,kast,seguridad,0.65,1.8115108,3.4403133
1oj624b,kast,economia,0.4,1.8878529,3.067289
1p40bf8,kast,campana_electoral,0.45,-3.7681444,1.1844388
1o3kq9x,kast,democracia,0.87,-0.23748134,4.8516912
1pfwhln,kast,identidad,0.55,-1.2251633,-1.0562594
1peepy6,kast,economia,0.3,-1.8360106,11.858832
1psarok,kast,identidad,0.4,-2.1928399,-2.5430403
1ppn7u7,kast,identidad,0.87,-0.3601136,2.2743347
1okogou,kast,identidad,0.45,2.3290477,1.1771553
1pf3am1,kast,economia,0.42,1.2859426,4.454879
1p1ib2i,kast,identidad,0.35,-2.3017948,-2.575007
1n9i6xz,kast,democracia,0.3,5.2281814,1.3467678
1p7liqk,kast,identidad,0.8775,4.7117815,0.75400716
1qi4hzy,kast,campana_electoral,0.3,1.9989463,1.1318748
1ozm1a8,kast,economia,0.8,-1.7676783,0.5663416
1ok3c5h,kast,democracia,0.3,-6.688905,6.8759527
1ngvuav,kast,campana_electoral,0.3,-3.1551633,0.12830926
1oeob9k,kast,campana_electoral,0.2,0.92182803,0.7799849
1ple47a,kast,campana_electoral,0.4,5.471497,-0.5275593
1obuwsk,kast,moral,0.77,1.0647922,5.3671594
1o3kq9x,kast,democracia,0.45,-4.2381825,-1.1738653
1p2lz2i,kast,economia,0.55,-3.0781033,-1.1914558
1p1d8oy,kast,economia,0.55,-2.7417254,2.1087856
1ompujv,kast,democracia,1.0,-4.4799337,5.038802
1ob5wvt,kast,seguridad,0.35,2.6396594,-7.3624816
1pcbwv0,kast,democracia,0.3,2.7054615,-6.8233786
1nfg06h,kast,identidad,0.3,0.23539515,-1.2558947
1ox5eyp,kast,democracia,0.2,0.5423027,-4.560179
1pd9nic,kast,democracia,0.35,0.2132478,3.4930472
1pbg3gu,kast,identidad,0.55,-1.7663807,-2.1809795
1p77rvw,kast,religion_valvores,0.4,3.4896133,2.1720467
1oje32r,kast,democracia,0.4,-0.26219675,5.791384
1punf49,kast,economia,0.6,-1.4354073,4.373974
1pl0x7h,kast,venezuela_latam,0.5,0.81403977,3.9436193
1mxi5y0,kast,democracia,0.15,-5.636513,0.8036674
1p6mj2v,kast,campana_electoral,0.2,-2.066368,11.710041
1nule27,kast,economia,0.55,2.4434264,7.109768
1p7d91f,kast,democracia,0.3,-0.050955046,-4.553645
1ow9gyq,kast,democracia,0.35,2.7443383,-6.9337516
1q9rg3q,kast,seguridad,0.45,-1.5866721,-1.8409398
1mz17xp,kast,democracia,0.81,6.638292,1.4097993
1nsrmsq,kast,identidad,0.5,-2.4330196,-2.3544211
1ot9qed,kast,campana_electoral,0.5,-6.9256773,3.5869372
1p2lz2i,kast,campana_electoral,0.4,-6.943255,3.6689467
1o92ief,kast,economia,0.4025,2.1820645,6.717202
1pywhtt,kast,identidad,0.5,-2.027307,-2.3126013
1pk511u,kast,economia,0.45,2.6993995,7.344882
1o8kgo0,kast,economia,0.91,-0.803979,4.378565
1oc1qpl,kast,democracia,0.3,4.087658,1.7928164
1p7e2lx,kast,economia,0.55,2.6840045,-6.636078
1mz17xp,kast,democracia,0.5,5.030106,0.2471967
1peyyni,kast,democracia,0.6,-5.6748967,0.80295336
1pmefzj,kast,campana_electoral,0.65,-5.6054134,0.7792906
1ozc8cy,kast,identidad,0.4,-2.2237113,-2.5907142
1pca9qu,kast,seguridad,0.77,-1.9133339,11.720354
1muswjb,kast,democracia,0.35,6.465105,1.5197186
1pk88s4,kast,campana_electoral,0.2,-2.8805745,1.3882829
1ouhnak,kast,democracia,0.5,5.242709,1.408188
1ple47a,kast,democracia,0.35,-0.67208016,0.11946338
1nfg06h,kast,identidad,0.4,-2.2813272,-2.6332767
1mq33xj,kast,moral,0.25,1.0290649,0.77849895
1p0ldsb,kast,economia,0.7425,2.8110976,-2.3163004
1ok2i5j,kast,democracia,0.25,3.9335117,3.4067974
1p0fohd,kast,moral,0.25,-2.1953657,2.793267
1oyzrkp,kast,democracia,0.2,6.6711874,1.2662022
1plltkq,kast,economia,0.15,-2.089961,0.56136477
1ovhnen,kast,democracia,0.45,3.5765538,2.7503574
1p93d1j,kast,religion_valvores,0.55,-0.69840753,3.6352606
1pfwhln,kast,identidad,0.55,13.665843,3.3775349
1pmw62m,kast,economia,0.2,3.5164409,2.1471634
1p82rzy,kast,religion_valvores,0.3,1.9551576,1.801619
1qepe2l,kast,campana_electoral,0.5,-4.889944,5.207977
1p7liqk,kast,campana_electoral,1.0,0.9909256,2.6443963
1p77rvw,kast,democracia,0.1,2.6402884,-6.106521
1mxtbfm,kast,campana_electoral,0.5,-3.8035948,1.2897261
1paaxgv,kast,identidad,0.4,-1.6776645,4.474196
1pewmgw,kast,economia,0.25,0.5535083,3.8024237
1pcbwv0,kast,campana_electoral,0.65,1.2867113,4.6738763
1p79ehy,kast,identidad,0.75,2.2817838,2.289603
1p5piot,kast,democracia,0.575,1.6470327,3.4221401
1obsxgt,kast,identidad,0.55,1.0318623,1.9012995
1oqh6td,kast,democracia,0.5075,-1.2090899,1.8280109
1pqk67y,kast,identidad,0.35,2.294466,2.9251938
1o02kml,kast,democracia,0.6,-1.7299509,0.49424478
1p4r7vy,kast,identidad,0.3,1.0902219,2.1600103
1o5nt41,kast,campana_electoral,0.4,-2.745664,2.2535102
